Strike ID,Country,Date (MM-DD-YYYY),President,Most Specific Location,Most Specific Lat/Long,Latitude,Longitude,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Ratio of Civilians to Total Killed,Other (Non-civilian/children Killed),,,,,,,,,,,,,,,,,,,
AFG468,Afghanistan ,05-24-2018,Trump,"Kishm, Badakhshan, Afghanistan","36.571294,70.336069",36.571294,70.336069,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
AFG470,Afghanistan ,05-25-2018,Trump,"Nahr e Saraj, Helmand, Afghanistan","31.658611,64.404444",31.658611,64.404444,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
Ob273,Pakistan,05-26-2012,Obama,"Miranshah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,1,4,0,0,0,0,1,0,4,,,,,,,,,,,,,,,,,,,
AFG197,Afghanistan ,05-26-2016,Obama,"Sarobi, Achin, Nangarhar, Afghanistan","34.631340,69.718267",34.631340,69.718267,6,6,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,
AFG198,Afghanistan ,05-26-2016,Obama,"Pirakhel, Wazir, Nangarhar, Afghanistan","34.195889,70.158546",34.195889,70.158546,4,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
AFG199,Afghanistan ,05-26-2016,Obama,"Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG200,Afghanistan ,05-26-2016,Obama,"Elbak, Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,7,7,0,0,0,0,2,0,7,,,,,,,,,,,,,,,,,,,
AFG346,Afghanistan ,05-26-2017,Trump,"Chardara, Kunduz, Afghanistan","36.694511,68.801574",36.694511,68.801574,4,13,0,0,0,0,0,0,13,,,,,,,,,,,,,,,,,,,
AFG471,Afghanistan ,05-26-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
AFG034,Afghanistan ,05-27-2015,Obama,"Want Waigal, Nuristan, Afghanistan","35.050080,70.908540",35.050080,70.908540,5,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
SOM039,Somalia,05-27-2016,Obama,"South-central Somalia, Somalia","5.152149,46.199615",5.152149,46.199615,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
AFG472,Afghanistan ,05-27-2018,Trump,"Kohsen, Syed Karm, Paktia, Afghanistan","33.688121,69.526123",33.688121,69.526123,6,6,0,0,0,0,5,0,6,,,,,,,,,,,,,,,,,,,
Ob95,Pakistan,05-28-2010,Obama,"Mizai Nari, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.859740,8,12,0,11,0,0,4,0.916666667,1,,,,,,,,,,,,,,,,,,,
YEM079,Yemen,05-28-2012,Obama,"Mukalla, Abyan, Yemen","14.540432,49.127197",14.540432,49.127197,5,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
Ob274,Pakistan,05-28-2012,Obama,"Khassokhel near Mir Ali, North Waziristan, Pakistan","32.970019,70.277584",32.970019,70.277584,4,10,0,0,0,0,4,0,10,,,,,,,,,,,,,,,,,,,
Ob275,Pakistan,05-28-2012,Obama,"Degan, Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,2,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
YEM078,Yemen,05-28-2012,Obama,"Manaseh, Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,3,5,0,2,0,0,4,0.4,3,,,,,,,,,,,,,,,,,,,
AFG035,Afghanistan ,05-28-2015,Obama,"Watapor, Kunar, Afghanistan","34.910930,71.127398",34.910930,71.127398,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
AFG473,Afghanistan ,05-28-2018,Trump,"Ghulam Dag, Chaparhar, Nangarhar, Afghanistan","34.328976,70.407486",34.328976,70.407486,11,11,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,
AFG474,Afghanistan ,05-28-2018,Trump,"Chora, Uruzgan, Afghanistan","32.847551,66.010668",32.847551,66.010668,10,10,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,
Ob318,Pakistan,05-29-2013,Obama,"Qazi Kot, Tehsil Miranshah, North Waziristan, Pakistan","31.900002,74.300821",31.900002,74.300821,3,7,0,0,0,0,1,0,7,,,,,,,,,,,,,,,,,,,
AFG201,Afghanistan ,05-29-2016,Obama,"Kangari Kando, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,6,6,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,
AFG202,Afghanistan ,05-29-2016,Obama,"Kata Sang, Shaha Wali Kot, Kandahar, Afghanistan","32.124645,65.380820",32.124645,65.380820,17,22,0,0,0,0,0,0,22,,,,,,,,,,,,,,,,,,,
AFG203,Afghanistan ,05-29-2016,Obama,"De Bala, Nangarhar, Afghanistan","34.092630,70.469224",34.092630,70.469224,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG204,Afghanistan ,05-29-2016,Obama,"Sayedabad, Maidan Wardak, Afghanistan","33.895518,68.763191",33.895518,68.763191,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG347,Afghanistan ,05-29-2017,Trump,"Spina Zhai, Nazian, Nangarhar, Afghanistan","34.108055,70.799722",34.108055,70.799722,3,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
AFG348,Afghanistan ,05-30-2017,Trump,"Mullah Qali area, Dasht e Archi, Kunduz, Afghanistan","37.122858,69.158119",37.122858,69.158119,7,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
AFG036,Afghanistan ,05-31-2015,Obama,"Baraki Barak, Logar, Afghanistan","33.969092,68.950978",33.969092,68.950978,2,3,0,3,0,2,0,1,0,,,,,,,,,,,,,,,,,,,
AFG349,Afghanistan ,05-31-2017,Trump,"Outskirts of Tarin Kot city, Tarin Kot, Uruzgan, Afghanistan","32.666404,65.903629",32.666404,65.903629,25,25,0,0,0,0,20,0,25,,,,,,,,,,,,,,,,,,,
AFG350,Afghanistan ,05-31-2017,Trump,Unknown,Unknown,#VALUE!,#VALUE!,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
SOM097,Somalia,05-31-2018,Trump,Mogadishu,"2.046934,45.318162",2.046934,45.318162,12,12,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,
SOM005,Somalia,06-01-2007,Bush,"Bargal, Somalia","11.285478,51.076253",11.285478,",51.076253",8,12,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,
YEM080,Yemen,06-01-2012,Obama,"Mahfed, Abyan, Yemen","14.061619,46.914966",14.061619,46.914966,11,12,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,
YEM129,Yemen,06-01-2013,Obama,"Mahfed, Abyan, Yemen","14.061619,46.914966",14.061619,46.914966,7,8,0,0,0,0,2,0,8,,,,,,,,,,,,,,,,,,,
Ob367,Pakistan,06-01-2015,Obama,"Shawal, North Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,4,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
Ob276,Pakistan,06-02-2012,Obama,"Khawashi Khel, near Wana, South Waziristan, Pakistan","32.298231,69.597624",32.298231,69.597624,2,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
YEM194,Yemen,06-02-2015,Obama,"Jawf, Yemen","16.790181,45.299386",16.790181,45.299386,5,20,0,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,
AFG205,Afghanistan ,06-02-2016,Obama,"Kharkot, Gayan, Paktika, Afghanistan","32.984041,69.430782",32.984041,69.430782,10,10,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,
SOM098,Somalia,06-02-2018,Trump,Bosasso,"11.275540,49.187899",11.275540,49.187899,27,27,0,0,0,0,0,0,27,,,,,,,,,,,,,,,,,,,
Ob213,Pakistan,06-03-2011,Obama,"Ghwa Khwa, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.859740,5,12,0,0,0,0,1,0,12,,,,,,,,,,,,,,,,,,,
YEM013,Yemen,06-03-2011,Obama,"Zinjibar, Abyan, Yemen","13.135021,45.388639",13.135021,45.388639,7,7,4,4,0,0,0,0.571428571,3,,,,,,,,,,,,,,,,,,,
Ob277,Pakistan,06-03-2012,Obama,"Landai Warai, Tehsil Birmal, South Waziristan, Pakistan","32.531666,69.322777",32.531666,69.322777,0,10,0,0,0,0,4,0,10,,,,,,,,,,,,,,,,,,,
AFG037,Afghanistan ,06-03-2015,Obama,"Shogam area, Shigal, Kunar, Afghanistan","35.118055,71.228333",35.118055,71.228333,3,6,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,
AFG351,Afghanistan ,06-03-2017,Trump,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
SOM099,Somalia,06-03-2018,Trump,Bosasso,"11.275540,49.187899",11.275540,49.187899,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Ob278,Pakistan,06-04-2012,Obama,"Khushali, Tehsil Mir Ali, North Waziristan, Pakistan","32.938775,70.248273",32.938775,70.248273,14,18,0,6,0,0,3,0.333333333,12,,,,,,,,,,,,,,,,,,,
YEM163,Yemen,06-04-2014,Obama,"Wadi Abida, Marib, Yemen","15.470031,45.322857",15.470031,45.322857,3,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
AFG038,Afghanistan ,06-04-2015,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
AFG040,Afghanistan ,06-04-2015,Obama,"Chapahar, Nangarhar, Afghanistan","34.328976,70.407486",34.328976,70.407486,11,11,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,
AFG039,Afghanistan ,06-04-2015,Obama,"Chapahar, Nangarhar, Afghanistan","34.328976,70.407486",34.328976,70.407486,6,6,0,1,0,0,0,0.166666667,5,,,,,,,,,,,,,,,,,,,
AFG041,Afghanistan ,06-05-2015,Obama,"Ali Shir, Tere Zayi, Khost, Afghanistan","33.388710,70.169394",33.388710,70.169394,14,14,14,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Ob214,Pakistan,06-06-2011,Obama,"Tigger, Toji Khel Wazir, South Waziristan, Pakistan","32.956557,70.532443",32.956557,70.532443,7,9,0,0,0,0,2,0,9,,,,,,,,,,,,,,,,,,,
Ob216,Pakistan,06-06-2011,Obama,"Darnashtra, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.859740,3,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
Ob215,Pakistan,06-06-2011,Obama,"Wacha Dana, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.859740,8,10,0,7,0,0,3,0.7,3,,,,,,,,,,,,,,,,,,,
Ob368,Pakistan,06-06-2015,Obama,"Shawal or Datta Khel, North Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,7,9,0,3,0,0,4,0.333333333,6,,,,,,,,,,,,,,,,,,,
YEM081,Yemen,06-07-2012,Obama,"Moudia, Abyan, Yemen","13.634341,46.056321",13.634341,46.056321,2,2,0,0,0,0,7,0,2,,,,,,,,,,,,,,,,,,,
YEM082,Yemen,06-07-2012,Obama,"Jaar, Abyan, Yemen","13.216737,45.306426",13.216737,45.306426,3,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
YEM083,Yemen,06-07-2012,Obama,"Jaar, Abyan, Yemen","13.216737,45.306426",13.216737,45.306426,5,5,0,0,0,0,3,0,5,,,,,,,,,,,,,,,,,,,
Ob319,Pakistan,06-07-2013,Obama,"Shui Khel Mandi, Tehsil Shawal, North Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,7,11,0,0,0,0,3,0,11,,,,,,,,,,,,,,,,,,,
AFG042,Afghanistan ,06-07-2015,Obama,"Chapa Dara, Kunar, Afghanistan","34.920175,70.764423",34.920175,70.764423,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
Ob217,Pakistan,06-08-2011,Obama,"Zoynari, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.859740,18,23,0,0,0,0,6,0,23,,,,,,,,,,,,,,,,,,,
Ob218,Pakistan,06-08-2011,Obama,"Shawal, South Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,4,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
AFG044,Afghanistan ,06-08-2015,Obama,"Lal Pura, Nangarhar, Afghanistan","34.354216,70.954680",34.354216,70.954680,3,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
AFG043,Afghanistan ,06-08-2015,Obama,"Samso, Lal Pura, Nangarhar, Afghanistan","34.354216,70.954680",34.354216,70.954680,7,7,0,5,0,5,0,0.714285714,0,,,,,,,,,,,,,,,,,,,
AFG206,Afghanistan ,06-08-2016,Obama,"Sar Rawza, Paktika, Afghanistan","33.004167,69.049336",33.004167,69.049336,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG352,Afghanistan ,06-08-2017,Trump,"Nargose and Chenar area, Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,10,10,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,
SOM100,Somalia,06-08-2018,Trump,"Jubaland , Somalia","-0.366919,42.555720",-0.366919,42.555720,1,1,0,0,0,0,5,0,1,,,,,,,,,,,,,,,,,,,
YEM130,Yemen,06-09-2013,Obama,"Jawf, Yemen","16.790181,45.299386",16.790181,45.299386,2,7,1,1,1,1,0,0.142857143,5,,,,,,,,,,,,,,,,,,,
YEM195,Yemen,06-09-2015,Obama,"Mukalla, Hadramout, Yemen","14.540432,49.127197",14.540432,49.127197,3,3,0,0,0,0,2,0,3,,,,,,,,,,,,,,,,,,,
YEM231,Yemen,06-09-2016,Obama,"Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG353,Afghanistan ,06-09-2017,Trump,"Loy Bagh, Nad Ali, Helmand, Afghanistan","31.626619,64.254318",31.626619,64.254318,2,10,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,
Ob96,Pakistan,06-10-2010,Obama,"Norak, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,2,7,4,4,0,0,3,0.571428571,3,,,,,,,,,,,,,,,,,,,
YEM014,Yemen,06-10-2011,Obama,"Zinjibar, Abyan, Yemen","13.135021,45.388639",13.135021,45.388639,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
YEM015,Yemen,06-10-2011,Obama,"Raia, Abyan, Yemen","13.634341,46.056321",13.634341,46.056321,2,3,2,3,1,1,0,1,0,,,,,,,,,,,,,,,,,,,
YEM232,Yemen,06-10-2016,Obama,"Mareb, Yemen","15.470031,45.322857",15.470031,45.322857,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
Ob97,Pakistan,06-11-2010,Obama,"Maizer, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,10,15,0,0,0,0,10,0,15,,,,,,,,,,,,,,,,,,,
YEM084,Yemen,06-11-2012,Obama,"Azzan, Shabwa, Yemen","14.325435,47.446588",14.325435,47.446588,16,16,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,
Ob333,Pakistan,06-11-2014,Obama,"Tabi Tolkhel or Darga Mandi, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4,6,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,
AFG045,Afghanistan ,06-11-2015,Obama,"Maroufkhil, Khushamand, Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,30,30,0,0,0,0,0,0,30,,,,,,,,,,,,,,,,,,,
AFG046,Afghanistan ,06-11-2015,Obama,"Jarkani, Yousufkhil, Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG207,Afghanistan ,06-11-2016,Obama,"Sargardan, Hesarak, Nangarhar, Afghanistan","34.283562,69.883565",34.283562,69.883565,6,6,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,
AFG209,Afghanistan ,06-11-2016,Obama,"Ghwagezai, Hesarak, Nangarhar, Afghanistan","34.283562,69.883565",34.283562,69.883565,6,6,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,
AFG208,Afghanistan ,06-11-2016,Obama,"Azara, Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,11,11,0,3,0,0,0,0.272727273,8,,,,,,,,,,,,,,,,,,,
SOM047,Somalia,06-11-2017,Trump,"Sakow, Middle Juba region, Somalia","1.642951,42.450357",1.642951,42.450357,8,8,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
Ob334,Pakistan,06-12-2014,Obama,"Darga Mandi, Dande Darpakhel or Ghulam Khan, North Waziristan, Pakistan","32.990218,70.051802",32.990218,70.051802,6,10,0,0,0,0,4,0,10,,,,,,,,,,,,,,,,,,,
YEM233,Yemen,06-12-2016,Obama,"Haban, Shabwa, Yemen","14.754630,46.516261",14.754630,46.516261,2,3,0,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,
YEM085,Yemen,06-13-2012,Obama,"Jaar, Abyan, Yemen","13.216737,45.306426",13.216737,45.306426,10,18,0,0,0,0,1,0,18,,,,,,,,,,,,,,,,,,,
YEM086,Yemen,06-13-2012,Obama,"Azzan, Shabwa, Yemen","14.325435,47.446588",14.325435,47.446588,9,9,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,
Ob279,Pakistan,06-13-2012,Obama,"Isha, near Miranshah, North Waziristan, Pakistan","32.966940,70.111452",32.966940,70.111452,2,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
YEM164,Yemen,06-13-2014,Obama,"Marib, Yemen","15.4747097,45.3052453",15.4747097,45.3052453,5,6,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,
T004,Pakistan,06-13-2017,Trump,"Hangu district, Khyber Pakhtunkhwa province, Pakistan","33.443839,70.907123",33.443839,70.907123,1,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
AFG476,Afghanistan ,06-13-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,0,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
B16,Pakistan,06-14-2008,Bush,"Makeen, South Waziristan, Pakistan","32.626574,69.841871",32.626574,69.841871,1,1,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
Ob18,Pakistan,06-14-2009,Obama,"Marda Algad, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.859740,3,5,0,3,0,0,0,0.6,2,,,,,,,,,,,,,,,,,,,
Ob280,Pakistan,06-14-2012,Obama,"Miranshah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,1,4,0,0,0,0,2,0,4,,,,,,,,,,,,,,,,,,,
AFG047,Afghanistan ,06-14-2015,Obama,"Dangam, Kunar, Afghanistan","35.002193,71.406187",35.002193,71.406187,7,15,0,5,0,5,0,0.333333333,5,,,,,,,,,,,,,,,,,,,
AFG210,Afghanistan ,06-14-2016,Obama,"Karkanai, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,10,10,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,
Ob219,Pakistan,06-15-2011,Obama,"Wana, South Waziristan, Pakistan","32.298231,69.597624",32.298231,69.597624,2,10,0,0,0,0,2,0,10,,,,,,,,,,,,,,,,,,,
Ob221,Pakistan,06-15-2011,Obama,"Mir Ali, North Waziristan, Pakistan","32.970019,70.277584",32.970019,70.277584,5,6,5,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Ob220,Pakistan,06-15-2011,Obama,"Karez, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.859740,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
YEM087,Yemen,06-15-2012,Obama,"Azzan, Shabwa, Yemen","14.325435,47.446588",14.325435,47.446588,5,5,0,0,0,0,2,0,5,,,,,,,,,,,,,,,,,,,
YEM088,Yemen,06-15-2012,Obama,"Shaqra, Abyan, Yemen","13.357462,45.698821",13.357462,45.698821,5,7,5,7,4,6,4,1,0,,,,,,,,,,,,,,,,,,,
AFG048,Afghanistan ,06-15-2015,Obama,"Chak e Wardak, Wardak, Afghanistan","34.031203,68.572411",34.031203,68.572411,2,2,2,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
AFG211,Afghanistan ,06-15-2016,Obama,"Karkanai, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,21,21,0,0,0,0,0,0,21,,,,,,,,,,,,,,,,,,,
YEM274,Yemen,06-16-2017,Trump,"Al Naqba, Shabwah, Yemen","14.754630,46.516261",14.754630,46.516261,2,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
B1,Pakistan,06-17-2004,Bush,"Wana, South Waziristan, Pakistan","32.298231,69.597624",32.298231,69.597624,6,8,2,2,2,2,1,0,4,,,,,,,,,,,,,,,,,,,
Ob19,Pakistan,06-18-2009,Obama,"Wana, South Waziristan, Pakistan","32.298231,69.597624",32.298231,69.597624,12,18,4,4,0,0,10,0.222222222,14,,,,,,,,,,,,,,,,,,,
YEM016,Yemen,06-18-2011,Obama,"Jaar, Abyan, Yemen","13.216737,45.306426",13.216737,45.306426,0,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,
Ob335,Pakistan,06-18-2014,Obama,"Darga Mandi, Dande Darpakhel or Miranshah, North Waziristan, Pakistan","32.990218,70.051802",32.990218,70.051802,4,8,0,0,0,0,2,0,8,,,,,,,,,,,,,,,,,,,
AFG049,Afghanistan ,06-18-2015,Obama,"Chazi Abad, Kunar, Afghanistan","34.70000,70.75000",34.70000,70.75000,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
AFG212,Afghanistan ,06-18-2016,Obama,"Taraki, Dasht e Archi, Nangarhar, Afghanistan","37.122858,69.158119",37.122858,69.158119,8,8,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
AFG213,Afghanistan ,06-18-2016,Obama,"Dara e Mohmand, Mazdaki, Abdulkhail, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,23,27,0,0,0,0,0,0,27,,,,,,,,,,,,,,,,,,,
B9,Pakistan,06-19-2007,Bush,"Mami Rogha, North Waziristan, Pakistan","32.830486,69.853412",32.830486,69.853412,20,34,0,34,0,0,10,1,0,,,,,,,,,,,,,,,,,,,
Ob98,Pakistan,06-19-2010,Obama,"Haider Khel, North Waziristan, Pakistan","32.944834,70.301845",32.944834,70.301845,16,17,0,0,0,0,10,0,17,,,,,,,,,,,,,,,,,,,
YEM089,Yemen,06-19-2012,Obama,"Shabwa, Yemen","14.754630,46.516261",14.754630,46.516261,3,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
AFG050,Afghanistan ,06-19-2015,Obama,"Mohmand Dara, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,8,8,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
AFG051,Afghanistan ,06-19-2015,Obama,"Kamar Kandaw, Haska Meena, Nangarhar, Afghanistan","34.468888,70.889722",34.468888,70.889722,4,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
Ob223,Pakistan,06-20-2011,Obama,"Zarakai, Kurram Agency, Pakistan","33.695975,70.336069",33.695975,70.336069,2,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
Ob222,Pakistan,06-20-2011,Obama,"Khardand, Kurram Agency, Pakistan","33.695975,70.336069",33.695975,70.336069,5,7,2,7,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
YEM091,Yemen,06-20-2012,Obama,"Al Yafea, Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,5,30,0,0,0,0,6,0,30,,,,,,,,,,,,,,,,,,,
YEM090,Yemen,06-20-2012,Obama,"Mahfed, Abyan, Yemen","14.061619,46.914966",14.061619,46.914966,1,1,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
AFG052,Afghanistan ,06-20-2015,Obama,"Kanish, Nuristan, Afghanistan","35.325022,70.907123",35.325022,70.907123,4,9,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,
YEM165,Yemen,06-21-2014,Obama,"Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
AFG053,Afghanistan ,06-21-2015,Obama,"Barikaab Dab, Bati Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,6,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
SOM040,Somalia,06-21-2016,Obama,"Southern Somalia, Somalia","5.152149,46.199615",5.152149,46.199615,3,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
AFG214,Afghanistan ,06-21-2016,Obama,"Moghul Qeshlag, Imam Sahib, Kunduz, Afghanistan","37.157843,68.882423",37.157843,68.882423,5,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
AFG215,Afghanistan ,06-22-2016,Obama,"Pir Shah Khelo, Kot, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,4,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
AFG354,Afghanistan ,06-22-2017,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Ob20,Pakistan,06-23-2009,Obama,"Makeen, South Waziristan, Pakistan","32.626574,69.841871",32.626574,69.841871,5,6,0,0,0,0,7,0,6,,,,,,,,,,,,,,,,,,,
Ob21,Pakistan,06-23-2009,Obama,"Makeen, South Waziristan, Pakistan","32.626574,69.841871",32.626574,69.841871,60,83,18,50,10,10,27,0.602409639,23,,,,,,,,,,,,,,,,,,,
SOM010,Somalia,06-23-2011,Obama,"Kismayo, Somalia","-0.356045,42.546057",-0.356045,42.546057,2,2,0,0,0,0,2,0,2,,,,,,,,,,,,,,,,,,,
AFG216,Afghanistan ,06-23-2016,Obama,"Rahmati and Marsing, Lal Pura, Nangarhar, Afghanistan","34.1819776,70.6514757",34.1819776,70.6514757,7,7,0,0,0,0,3,0,7,,,,,,,,,,,,,,,,,,,
YEM311,Yemen,06-23-2018,Trump,Unknown,Unknown,#VALUE!,#VALUE!,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
AFG217,Afghanistan ,06-24-2016,Obama,Unknown,Unknown,#VALUE!,#VALUE!,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
YEM092,Yemen,06-25-2012,Obama,"Mahfed, Abyan, Yemen","14.061619,46.914966",14.061619,46.914966,3,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
YEM196,Yemen,06-25-2015,Obama,"Mukalla, Hadramout, Yemen","14.540432,49.127197",14.540432,49.127197,4,5,0,0,0,0,2,0,5,,,,,,,,,,,,,,,,,,,
