Strike ID,Country,Date (MM-DD-YYYY),President,Village/local area,District,Province,"Village/Local Area, District, Province, Country",Lat/Long of Location ,"Modified Location 
when Applicable","Lat/Long of Modified Location 
when Applicable ",Most Specific Location,Most Specific Lat/Long,,,Type of attack,Reportedly drone?,US confirmed?,US only source?,"Counter-
terrorism, force protection or strategic effects?",Reported target group?,Time,Reported target type,Minimum strikes,Maximum strikes,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,Strike link,Timeline URL,Index
AFG295,Afghanistan ,12-15-2016,Obama,Pekha,Achin,Nangarhar,"Pekha, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Pekha, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,ISIS,-,-,1,1,2,2,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2016/01/07/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2016/#300,,300
AFG296,Afghanistan ,12-24-2016,Obama,Ambarkhani,Bati Kot,Nangarhar,"Ambarkhani, Bati Kot, Nangarhar, Afghanistan","34.263148,70.788209",,,"Ambarkhani, Bati Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,US strike,1,0,0,-,Taliban,-,-,1,1,1,1,0,0,0,0,4,4,https://www.thebureauinvestigates.com/2016/01/07/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2016/#301,,301
AFG297,Afghanistan ,12-24-2016,Obama,Bandar,Achin,Nangarhar,"Bandar, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Bandar, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,"""Foreign rebels""",-,-,1,1,2,2,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2016/01/07/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2016/#302,,302
AFG298,Afghanistan ,12-27-2016,Obama,Langar Kandaw,Achin,Nangarhar,"Langar Kandaw, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Langar Kandaw, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,ISIS,-,-,1,1,3,3,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2016/01/07/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2016/#303,,303
AFG299,Afghanistan ,12-28-2016,Obama,Papin,Haska Mena,Nangarhar,"Papin, Haska Mena, Nangarhar, Afghanistan","34.101429,70.383056",,,"Papin, Haska Mena, Nangarhar, Afghanistan","34.101429,70.383056",34.101429,70.383056,US strike,1,0,0,-,ISIS,Early morning,-,1,1,2,2,0,0,0,0,1,1,https://www.thebureauinvestigates.com/2016/01/07/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2016/#304,,304
AFG300,Afghanistan ,12-28-2016,Obama,Gandi-Bagh,Charparhar,Nangarhar,"Gandi-Bagh, Charparhar, Nangarhar, Afghanistan","34.171831,70.621679",,,"Gandi-Bagh, Charparhar, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,Taliban,Night,-,1,1,3,3,0,0,0,0,7,7,https://www.thebureauinvestigates.com/2016/01/07/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2016/#305,,305
AFG301,Afghanistan ,12-31-2016,Obama,Unknown,Unknown,Unknown,"Unknown, Unknown, Unknown, Afghanistan",Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,1,1,-,-,-,-,453,448,0,0,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2016/01/07/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2016/#307,,307
AFG302,Afghanistan ,01-10-2017,Obama,Aziz Kala,Sabri,Khost,"Aziz Kala, Sabri, Khost, Afghanistan","33.358507,69.859740",,,"Aziz Kala, Sabri, Khost, Afghanistan","33.358507,69.859740",33.358507,69.859740,US strike,1,0,0,-,Haqqani,Evening,Car,1,1,4,4,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/306,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/,306
AFG303,Afghanistan ,01-15-2017,Obama,Unknown,Musa Qala,Helmand,"Unknown, Musa Qala, Helmand, Afghanistan","32.311872,64.811083",,,"Musa Qala, Helmand, Afghanistan","32.311872,64.811083",32.311872,64.811083,US strike,0,0,0,-,Taliban,-,-,1,1,15,15,0,0,0,0,10,10,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/308,,308
AFG304,Afghanistan ,01-20-2017,Trump,Bandr Khor,Achin,Nangarhar,"Bandr Khor, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Bandr Khor, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,ISIS,-,-,1,1,4,6,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/309,,309
AFG305,Afghanistan ,01-17-2017,Trump,Bandar,Achin,Nangarhar,"Bandar, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Bandar, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,-,Night,Fighters' positions,1,1,7,7,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/311,,311
AFG306,Afghanistan ,01-28-2017,Trump,Unknown,Unknown,Nangarhar,"Unknown, Unknown, Nangarhar, Afghanistan","34.171831,70.621679",,,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,ISIS,-,Hideout,1,1,7,7,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/310,,310
AFG307,Afghanistan ,01-31-2017,Trump,Unknown,Sangin,Helmand,"Unknown, Sangin, Helmand, Afghanistan","32.071099,64.852586",,,"Sangin, Helmand, Afghanistan","32.071099,64.852586",32.071099,64.852586,US strike,0,1,1,-,Taliban,-,Taliban fighting positions,10,10,0,0,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/312,,312
AFG308,Afghanistan ,01-31-2017,Trump,Unknown,Unknown,Unknown,"Unknown, Unknown, Unknown, Afghanistan",Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,1,1,-,-,-,-,96,96,0,0,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/315,,315
AFG309,Afghanistan ,02-01-2017,Trump,Unknown,Achin,Nangarhar,"Unknown, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,-,Morning,-,1,2,2,12,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/313,,313
AFG310,Afghanistan ,02-02-2017,Trump,Unknown,Unknown,Khost,"Unknown, Unknown, Khost, Afghanistan","33.333847,69.937167",,,"Khost, Afghanistan","33.333847,69.937167",33.333847,69.937167,US strike,1,0,0,-,-,-,Vehicle,1,1,5,6,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/314,,314
AFG311,Afghanistan ,02-03-2017,Trump,Unknown,Achin and Haska Mina,Nangarhar,"Unknown, Achin and Haska Mina, Nangarhar, Afghanistan","34.08218,70.667034",,,"Achin and Haska Mina, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,-,-,-,2,2,21,21,0,0,0,0,6,6,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/316,,316
AFG312,Afghanistan ,02-06-2017,Trump,Kharko area,Garamser,Helmand,"Kharko area, Garamser, Helmand, Afghanistan","31.132511,64.212898",,,"Kharko area, Garamser, Helmand, Afghanistan","31.132511,64.212898",31.132511,64.212898,US strike,0,0,0,-,-,-,-,1,1,6,6,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/317,,317
AFG313,Afghanistan ,02-06-2017,Trump,Char Wazi area,Haska Mena,Nangarhar,"Char Wazi area, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",,,"Char Wazi area, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,-,Night,-,1,1,2,2,0,0,0,0,3,3,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/318,,318
AFG314,Afghanistan ,02-08-2017,Trump,Pekhar Khor area and Nari Oba area,Achin and Haska Mena,Nangarhar,"Pekhar Khor area and Nari Oba area, Achin and Haska Mena, Nangarhar, Afghanistan","34.08218,70.667034",,,"Pekhar Khor area and Nari Oba area, Achin and Haska Mena, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,1,0,CT,ISIS,-,-,2,2,11,11,0,0,0,0,6,6,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/319,,319
AFG315,Afghanistan ,02-10-2017,Trump,Unknown,Sangin,Helmand,"Unknown, Sangin, Helmand, Afghanistan","32.071099,64.852586",,,"Sangin, Helmand, Afghanistan","32.071099,64.852586",32.071099,64.852586,US strike,0,1,0,-,-,-,-,2,3,0,68,0,26,0,19,0,6,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/320,,320
AFG316,Afghanistan ,02-11-2017,Trump,Unknown,Sangin,Helmand,"Unknown, Sangin, Helmand, Afghanistan","32.071099,64.852586",,,"Sangin, Helmand, Afghanistan","32.071099,64.852586",32.071099,64.852586,US strike,0,1,1,-,-,Past week,-,28,28,0,0,0,0,0,0,0,0,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/321,,321
AFG317,Afghanistan ,02-19-2017,Trump,Unknown,Nawa,Ghazni,"Unknown, Nawa, Ghazni, Afghanistan","32.402668,67.856978",,,"Nawa, Ghazni, Afghanistan","32.402668,67.856978",32.402668,67.856978,US strike,1,0,0,-,Taliban,-,Hideout,1,1,1,1,0,0,0,0,2,2,https://www.thebureauinvestigates.com/2017/01/11/get-the-data-a-list-of-us-air-and-drone-strikes-afghanistan-2017/322,,322
AFG318,Afghanistan ,02-20-2017,Trump,Bandar,Achin,Nangarhar,"Bandar, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Bandar, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,-,-,Vehicle,1,1,12,12,0,0,0,0,0,0,,,323
AFG319,Afghanistan ,02-23-2017,Trump,Umomi Bagh,Garamser,Helmand,"Umomi Bagh, Garamser, Helmand, Afghanistan","31.132511,64.212898",,,"Umomi Bagh, Garamser, Helmand, Afghanistan","31.132511,64.212898",31.132511,64.212898,US strike,0,0,0,-,Taliban,-,Gathering,1,1,11,11,0,0,0,0,0,0,,,324
AFG320,Afghanistan ,02-26-2017,Trump,Unknown,Dashti Archi,Kunduz,"Unknown, Dashti Archi, Kunduz, Afghanistan","37.122858,69.158119",,,"Dashti Archi, Kunduz, Afghanistan","37.122858,69.158119",37.122858,69.158119,US strike,1,1,0,-,Taliban,15:20,-,1,1,5,9,0,0,0,0,0,0,,,325
AFG321,Afghanistan ,02-27-2017,Trump,Sangini,Charparhar,Nangarhar,"Sangini, Charparhar, Nangarhar, Afghanistan","34.171831,70.621679",,,"Sangini, Charparhar, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,Taliban,Late night,-,1,1,2,2,0,0,0,0,3,3,,,326
AFG322,Afghanistan ,02-28-2017,Trump,Unknown,Unknown,Unknown,"Unknown, Unknown, Unknown, Afghanistan",Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,1,1,-,-,-,-,118,116,0,0,0,0,0,0,0,0,,,329
AFG323,Afghanistan ,03-01-2017,Trump,Chaknoro,Lal Pura,Nangarhar,"Chaknoro, Lal Pura, Nangarhar, Afghanistan","34.354216,70.954680",,,"Chaknoro, Lal Pura, Nangarhar, Afghanistan","34.354216,70.954680",34.354216,70.954680,US strike,1,0,0,-,-,-,-,1,1,6,6,0,0,0,0,1,1,,,327
AFG324,Afghanistan ,03-09-2017,Trump,Lam,Between Nish and Khakriz districts,Kandahar,"Lam, Between Nish and Khakriz districts, Kandahar, Afghanistan","31.628871,65.737174",,,"Lam, Between Nish and Khakriz districts, Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,US strike,0,0,0,-,-,-,-,1,1,20,20,0,0,0,0,0,0,,,328
AFG325,Afghanistan ,03-13-2017,Trump,Raasni,Gilan,Ghazni,"Raasni, Gilan, Ghazni, Afghanistan","33.5484025,68.4032319","Ghazni, Afghanistan","33.5484025,68.4032319","Ghazni, Afghanistan","33.5484025,68.4032319",33.5484025,68.4032319,US strike,1,0,0,-,-,-,Vehicles,1,1,3,3,0,0,0,0,0,0,,,330
AFG326,Afghanistan ,03-18-2017,Trump,Unknown,Unknown,Nangarhar,"Unknown, Unknown, Nangarhar, Afghanistan","34.171831,70.621679",,,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,0,1,1,-,-,-,-,12,12,0,0,0,0,0,0,0,0,,,331
AFG327,Afghanistan ,03-18-2017,Trump,Unknown,Unknown,Paktika,"Unknown, Unknown, Paktika, Afghanistan","32.264538,68.524714",,,"Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,US strike,1,1,0,-,-,-,-,2,2,2,2,0,0,0,0,0,0,,,333
AFG328,Afghanistan ,03-19-2017,Trump,Unknown,Unknown,Nangarhar,"Unknown, Unknown, Nangarhar, Afghanistan","34.171831,70.621679",,,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,0,1,1,-,-,-,-,20,20,0,0,0,0,0,0,0,0,,,334
AFG329,Afghanistan ,03-19-2017,Trump,Unknown,Unknown,Paktika,"Unknown, Unknown, Paktika, Afghanistan","32.264538,68.524714",,,"Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,US strike,1,1,0,CT,-,-,-,1,1,4,4,0,0,0,0,0,0,,,332
AFG330,Afghanistan ,03-31-2017,Trump,Unknown,Unknown,Unknown,"Unknown, Unknown, Unknown, Afghanistan",Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,0,0,-,-,-,-,138,138,0,0,0,0,0,0,0,0,,,346
AFG331,Afghanistan ,04-04-2017,Trump,Unknown,Achin,Nangarhar,"Unknown, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,0,0,0,-,ISIS,-,-,1,2,3,3,3,3,2,2,4,4,,,367
AFG332,Afghanistan ,04-09-2017,Trump,Unknown,Narkh,Maidan Wardak,"Unknown, Narkh, Maidan Wardak, Afghanistan","34.351349,68.238533",,,"Narkh, Maidan Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,US strike,1,0,0,-,-,-,-,1,1,6,6,0,0,0,0,0,0,,,333
AFG333,Afghanistan ,04-13-2017,Trump,Unknown,Achin,Nangarhar,"Unknown, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,0,1,0,-,ISIS,19:32,Tunnels,1,1,36,100,0,0,0,0,0,0,,,334
AFG334,Afghanistan ,04-15-2017,Trump,Unknown,Achin,Nangarhar,"Unknown, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,ISIS,-,Vehicle,1,1,0,2,0,0,0,0,0,0,,,335
AFG335,Afghanistan ,04-17-2017,Trump,Unknown,Archi,Kunduz,"Unknown, Archi, Kunduz, Afghanistan","36.932890,69.335431",,,"Archi, Kunduz, Afghanistan","36.932890,69.335431",36.932890,69.335431,US strike,0,1,0,-,Taliban,-,Compound,1,1,9,16,0,0,0,0,0,0,,,336
AFG336,Afghanistan ,04-25-2017,Trump,Pangram area,Charkh district,Logar,"Pangram area, Charkh district, Logar, Afghanistan","33.796943,68.934585",,,"Pangram area, Charkh district, Logar, Afghanistan","33.796943,68.934585",33.796943,68.934585,US strike,1,0,0,-,-,Morning,Vehicle,1,1,2,2,0,0,0,0,5,5,,,337
AFG337,Afghanistan ,04-26-2017,Trump,Unknown,Unknown,Nangarhar,"Unknown, Unknown, Nangarhar, Afghanistan","34.171831,70.621679",,,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US and Afghan raid with US strikes,0,1,1,-,ISIS,22:30,Compound,2,2,36,36,0,0,0,0,0,0,,,339
AFG338,Afghanistan ,04-27-2017,Trump,Unknown,Unknown,Maidan Wardak,"Unknown, Unknown, Maidan Wardak, Afghanistan","34.351349,68.238533",,,"Maidan Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,US strike,1,0,0,-,Taliban,-,-,1,1,1,1,0,0,0,0,0,0,,,338
AFG339,Afghanistan ,04-30-2017,Trump,Unknown,Unknown,Unknown,"Unknown, Unknown, Unknown, Afghanistan",Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,Unknown,0,0,0,-,-,-,-,440,438,0,0,0,0,0,0,0,0,,,347
AFG340,Afghanistan ,04-30-2017,Trump,Yakhchal area,Greshk,Helmand,"Yakhchal area, Greshk, Helmand, Afghanistan","31.783124,64.698461",,,"Yakhchal area, Greshk, Helmand, Afghanistan","31.783124,64.698461",31.783124,64.698461,US strike,0,0,0,-,-,Morning,-,1,2,7,7,0,0,0,0,0,0,,,339
AFG341,Afghanistan ,05-05-2017,Trump,Unknown,Unknown,Nangarhar,"Unknown, Unknown, Nangarhar, Afghanistan","34.171831,70.621679",,,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,ISIS,-,-,1,1,8,8,0,0,0,0,0,0,,,340
AFG342,Afghanistan ,05-06-2017,Trump,Unknown,Maidan Shahr,Maidan Wardak,"Unknown, Maidan Shahr, Maidan Wardak, Afghanistan","34.361059,68.840692",,,"Maidan Shahr, Maidan Wardak, Afghanistan","34.361059,68.840692",34.361059,68.840692,US strike,1,0,0,-,Taliban,-,Insurgent hideout,1,1,5,6,0,0,0,0,6,6,,,341
AFG343,Afghanistan ,05-08-2017,Trump,Unknown,Unknown,Paktia,"Unknown, Unknown, Paktia, Afghanistan","33.706199,69.383107",,,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,US strike,0,0,0,-,-,-,Insurgent hideout,2,2,0,50,0,0,0,0,0,6,,,342
AFG344,Afghanistan ,05-18-2017,Trump,Omarzo area,Garamser,Helmand,"Omarzo area, Garamser, Helmand, Afghanistan","31.132511,64.212898",,,"Omarzo area, Garamser, Helmand, Afghanistan","31.132511,64.212898",31.132511,64.212898,US strike,0,0,0,-,-,-,Insurgent hideouts,1,1,14,14,0,0,0,0,8,8,,,343
AFG345,Afghanistan ,05-18-2017,Trump,Kamarbandi area,Garamser,Helmand,"Kamarbandi area, Garamser, Helmand, Afghanistan","31.132511,64.212898",,,"Kamarbandi area, Garamser, Helmand, Afghanistan","31.132511,64.212898",31.132511,64.212898,US strike,0,0,0,-,-,-,Two vehicles,1,1,9,9,0,0,0,0,0,0,,,344
AFG346,Afghanistan ,05-26-2017,Trump,Unknown,Chardara,Kunduz,"Unknown, Chardara, Kunduz, Afghanistan","36.694511,68.801574",,,"Chardara, Kunduz, Afghanistan","36.694511,68.801574",36.694511,68.801574,US strike,1,0,0,-,Taliban,-,Hideout,1,2,4,13,0,0,0,0,0,0,,,345
AFG347,Afghanistan ,05-29-2017,Trump,Spina Zhai,Nazian,Nangarhar,"Spina Zhai, Nazian, Nangarhar, Afghanistan","34.108055,70.799722",,,"Spina Zhai, Nazian, Nangarhar, Afghanistan","34.108055,70.799722",34.108055,70.799722,US strike,1,0,0,-,ISIS,-,-,1,1,3,4,0,0,0,0,0,0,,,347
AFG348,Afghanistan ,05-30-2017,Trump,Mullah Qali area,Dasht e Archi,Kunduz,"Mullah Qali area, Dasht e Archi, Kunduz, Afghanistan","37.122858,69.158119",,,"Mullah Qali area, Dasht e Archi, Kunduz, Afghanistan","37.122858,69.158119",37.122858,69.158119,US strike,1,0,0,-,Taliban,Early morning,Hideout,1,1,7,7,0,0,0,0,0,0,,,346
AFG349,Afghanistan ,05-31-2017,Trump,Outskirts of Tarin Kot city,Tarin Kot,Uruzgan,"Outskirts of Tarin Kot city, Tarin Kot, Uruzgan, Afghanistan","32.666404,65.903629",,,"Outskirts of Tarin Kot city, Tarin Kot, Uruzgan, Afghanistan","32.666404,65.903629",32.666404,65.903629,US strike,0,0,0,-,Taliban,Late night,-,1,1,25,25,0,0,0,0,20,20,,,348
AFG350,Afghanistan ,05-31-2017,Trump,Unknown,Unknown,Unknown,"Unknown, Unknown, Unknown, Afghanistan",Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,1,1,-,-,-,-,388,387,0,0,0,0,0,0,0,0,,,347
AFG351,Afghanistan ,06-03-2017,Trump,Unknown,Achin,Nangarhar,"Unknown, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,0,1,1,-,ISIS,-,"""media production hub""",1,1,1,1,0,0,0,0,0,0,,,351
AFG352,Afghanistan ,06-08-2017,Trump,Nargose and Chenar area,Kot,Nangarhar,"Nargose and Chenar area, Kot, Nangarhar, Afghanistan","34.263148,70.788209",,,"Nargose and Chenar area, Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,US strike,0,0,0,-,ISIS,-,-,2,2,10,10,0,0,0,0,0,0,,,349
AFG353,Afghanistan ,06-09-2017,Trump,Loy Bagh,Nad Ali,Helmand,"Loy Bagh, Nad Ali, Helmand, Afghanistan","31.626619,64.254318",,,"Loy Bagh, Nad Ali, Helmand, Afghanistan","31.626619,64.254318",31.626619,64.254318,US strike,0,1,0,-,-,-,-,1,1,2,10,0,0,0,0,0,16,,,350
AFG354,Afghanistan ,06-22-2017,Trump,Unknown,Unknown,Nangarhar,"Unknown, Unknown, Nangarhar, Afghanistan","34.171831,70.621679",,,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,0,1,1,-,-,-,-,9,9,0,0,0,0,0,0,0,0,,,352
AFG355,Afghanistan ,06-29-2017,Trump,Unknown,Manogi,Kunar,"Unknown, Manogi, Kunar, Afghanistan","34.846589,71.097316",,,"Manogi, Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,US strike,1,1,0,CT,ISIS,Late night,-,1,1,3,3,0,0,0,0,1,1,,,353
AFG356,Afghanistan ,06-29-2017,Trump,Farooj,Khas,Uruzgan,"Farooj, Khas, Uruzgan, Afghanistan","32.929848,66.689096",,,"Farooj, Khas, Uruzgan, Afghanistan","32.929848,66.689096",32.929848,66.689096,US strike,1,1,0,SE,Taliban,-,-,1,1,2,4,0,0,0,0,0,3,,,366
AFG357,Afghanistan ,06-30-2017,Trump,Unknown,Unknown,Unknown,"Unknown, Unknown, Unknown, Afghanistan",Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,1,1,-,-,-,-,292,292,0,0,0,0,0,0,0,0,,,361
AFG358,Afghanistan ,07-01-2017,Trump,Unknown,Achin,Nangarhar,"Unknown, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,1,0,"20 SE, 7 FP",IS,-,-,27,27,11,11,0,0,0,0,0,0,,,367
AFG359,Afghanistan ,07-01-2017,Trump,Merkikhel,Sherzad,Nangarhar,"Merkikhel, Sherzad, Nangarhar, Afghanistan","34.273230,70.074131",,,"Merkikhel, Sherzad, Nangarhar, Afghanistan","34.273230,70.074131",34.273230,70.074131,US strike,1,1,0,FP,Taliban,21:00,Two VBIED,1,1,4,4,0,0,0,0,0,0,,,358
AFG360,Afghanistan ,07-02-2017,Trump,"Ainak, Loykahal, Zhawar Sahib",Nawar,Helmand,"Ainak, Loykahal, Zhawar Sahib, Nawar, Helmand, Afghanistan","31.363647,63.958611",,,"Ainak, Loykahal, Zhawar Sahib, Nawar, Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,US strike,1,1,0,-,Taliban,Night,"18 motorbikes and four cars, or two cars",1,3,1,42,0,0,0,0,0,36,,,360
AFG361,Afghanistan ,07-02-2017,Trump,"Zabar village, Gropshash area",Nad Ali,Helmand,"Zabar village, Gropshash area, Nad Ali, Helmand, Afghanistan","31.664217,64.266149",,,"Zabar village, Gropshash area, Nad Ali, Helmand, Afghanistan","31.664217,64.266149",31.664217,64.266149,US strike,0,1,0,-,Taliban,Noon,-,1,1,15,15,0,0,0,0,9,9,,,361
AFG362,Afghanistan ,07-07-2017,Trump,Oghz,Haska Mena,Nangarhar,"Oghz, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",,,"Oghz, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,ISIS,-,-,1,1,14,14,0,0,0,0,11,11,,,364
AFG363,Afghanistan ,07-08-2017,Trump,Mamozo area,Zurmat,Paktia,"Mamozo area, Zurmat, Paktia, Afghanistan","33.330066,69.192391",,,"Mamozo area, Zurmat, Paktia, Afghanistan","33.330066,69.192391",33.330066,69.192391,US strike,1,0,0,-,-,Night,-,1,1,7,7,0,0,0,0,0,0,,,362
AFG364,Afghanistan ,07-08-2017,Trump,Dawlatzai,Zurmat,Paktia,"Dawlatzai, Zurmat, Paktia, Afghanistan","33.330066,69.192391",,,"Dawlatzai, Zurmat, Paktia, Afghanistan","33.330066,69.192391",33.330066,69.192391,US strike,0,0,0,-,Taliban,Night,Hit during a clash between ANSF and Taliban,1,1,7,16,0,1,0,0,0,0,,,364
AFG365,Afghanistan ,07-09-2017,Trump,Amber,Qaghayio,Laghman,"Amber, Qaghayio, Laghman, Afghanistan","34.689768,70.145580",,,"Amber, Qaghayio, Laghman, Afghanistan","34.689768,70.145580",34.689768,70.145580,US strike,1,0,0,-,Taliban,-,-,1,1,2,2,0,0,0,0,0,0,,,363
AFG366,Afghanistan ,07-11-2017,Trump,Janat Bagh,Khan Abad,Kunduz,"Janat Bagh, Khan Abad, Kunduz, Afghanistan","36.681449,69.114905",,,"Janat Bagh, Khan Abad, Kunduz, Afghanistan","36.681449,69.114905",36.681449,69.114905,US strike,0,0,0,-,Taliban,Overnight,Hideout,1,1,5,5,0,0,0,0,1,1,,,365
